state,year,month,outage_count,max_outage_duration,customer_weighted_hours
Colorado,2015,9,174,9.75,201234.0
Colorado,2015,10,175,77.75,275760.5
Colorado,2015,11,142,32.75,331357.25
Colorado,2015,12,84,17.75,101755.25
Connecticut,2015,0,1277,22.75,2974705.75
Connecticut,2015,1,68,5.5,62250.75
Connecticut,2015,2,56,6.25,71432.0
Connecticut,2015,3,105,14.5,154591.25
Connecticut,2015,4,97,22.25,200144.75
Connecticut,2015,5,12,2.0,9021.0
Connecticut,2015,6,193,22.75,1565871.5
Connecticut,2015,7,208,12.75,305197.5
Connecticut,2015,8,184,11.25,297743.5
Connecticut,2015,9,82,15.75,74076.75
Connecticut,2015,10,103,10.5,103753.0
Connecticut,2015,11,94,11.0,71390.75
Connecticut,2015,12,75,5.75,59233.0
Delaware,2015,0,431,22.75,1387376.5
Delaware,2015,1,28,5.75,78883.5
Delaware,2015,2,33,9.5,96161.5
Delaware,2015,3,27,7.5,49913.0
Delaware,2015,4,26,3.75,51874.0
Delaware,2015,5,29,3.0,27172.5
Delaware,2015,6,50,22.75,652536.25
Delaware,2015,7,42,15.5,89600.25
Delaware,2015,8,40,4.5,42132.25
Delaware,2015,9,40,10.25,46404.0
Delaware,2015,10,54,16.25,167604.25
Delaware,2015,11,26,6.5,29781.75
Delaware,2015,12,36,5.75,55313.25
District of Columbia,2015,0,340,25.75,687129.25
District of Columbia,2015,1,24,7.0,84478.75
District of Columbia,2015,2,28,25.75,166710.25
District of Columbia,2015,3,30,16.0,37102.5
District of Columbia,2015,4,20,14.5,40757.25
District of Columbia,2015,5,26,7.0,22883.0
District of Columbia,2015,6,47,14.75,74401.0
District of Columbia,2015,7,46,13.25,135844.0
District of Columbia,2015,8,30,6.25,34575.75
District of Columbia,2015,9,26,5.0,27826.0
District of Columbia,2015,10,23,10.25,19863.25
District of Columbia,2015,11,11,6.75,13000.0
District of Columbia,2015,12,29,7.75,29687.5
Florida,2015,0,10813,76.75,12913906.75
Florida,2015,1,594,11.5,670728.25
Florida,2015,2,630,15.5,841079.0
Florida,2015,3,627,23.25,655384.75
Florida,2015,4,957,13.5,1133988.0
Florida,2015,5,916,12.75,847227.5
Florida,2015,6,1405,23.25,1864473.25
Florida,2015,7,1342,22.25,1815968.75
Florida,2015,8,1287,76.75,1751143.75
Florida,2015,9,1070,29.0,1302260.0
Florida,2015,10,737,19.25,708989.0
Florida,2015,11,656,12.5,622452.5
Florida,2015,12,592,20.0,700212.0
Georgia,2015,0,3763,44.5,7630915.5
Georgia,2015,1,165,13.0,128705.25
Georgia,2015,2,281,44.5,2890909.0
Georgia,2015,3,159,9.75,109233.75
Georgia,2015,4,307,17.0,516962.5
Georgia,2015,5,279,10.0,298837.5
Georgia,2015,6,461,13.0,535201.0
Georgia,2015,7,481,26.75,697214.75
Georgia,2015,8,455,18.5,643651.75
Georgia,2015,9,288,9.5,262618.5
Georgia,2015,10,342,31.0,861476.75
Georgia,2015,11,279,25.25,408922.5
Georgia,2015,12,266,12.0,277182.25
Idaho,2015,0,379,80.75,1945778.5
Idaho,2015,1,13,6.75,13655.5
Idaho,2015,2,11,4.0,8223.5
Idaho,2015,3,15,5.75,13798.0
Idaho,2015,4,3,1.0,905.25
Idaho,2015,5,7,4.5,13137.5
Idaho,2015,6,17,5.75,25885.5
Idaho,2015,7,14,8.75,20021.5
Idaho,2015,8,85,21.75,216973.0
Idaho,2015,9,53,5.5,67220.75
Idaho,2015,10,21,14.0,52339.25
Idaho,2015,11,77,69.25,1248301.75
Idaho,2015,12,63,80.75,265317.0
Illinois,2015,0,4144,56.75,11463600.5
Illinois,2015,1,133,7.5,103508.5
Illinois,2015,2,131,29.5,355133.75
Illinois,2015,3,210,18.5,335777.75
Illinois,2015,4,285,37.5,446252.0
Illinois,2015,5,396,16.75,417656.5
Illinois,2015,6,737,26.25,1575651.0
Illinois,2015,7,480,48.75,1719550.0
Illinois,2015,8,346,42.25,1377910.75
Illinois,2015,9,351,24.0,637236.75
Illinois,2015,10,306,14.0,402505.5
Illinois,2015,11,444,31.0,1061451.0
Illinois,2015,12,325,56.75,3030967.0
Indiana,2015,0,2227,69.0,7579000.0
Indiana,2015,1,106,7.25,152742.75
Indiana,2015,2,91,9.75,120328.25
Indiana,2015,3,59,6.5,94035.5
Indiana,2015,4,166,12.75,221831.25
Indiana,2015,5,178,23.25,264240.25
Indiana,2015,6,457,34.75,1646250.75
Indiana,2015,7,289,69.0,2480793.25
Indiana,2015,8,127,16.25,271615.5
Indiana,2015,9,183,16.5,319825.0
Indiana,2015,10,173,33.25,253744.5
Indiana,2015,11,185,23.75,431451.5
Indiana,2015,12,213,57.0,1322141.5
Iowa,2015,0,967,26.5,1254097.75
Iowa,2015,1,49,4.0,44792.75
Iowa,2015,2,38,11.5,62741.75
Iowa,2015,3,47,23.0,91966.75
Iowa,2015,4,43,5.0,43194.25
Iowa,2015,5,57,11.5,56844.75
Iowa,2015,6,129,26.5,274660.5
Iowa,2015,7,66,4.5,43979.0
Iowa,2015,8,94,6.0,97771.5
Iowa,2015,9,115,4.75,108070.0
Iowa,2015,10,98,6.25,95884.0
Iowa,2015,11,161,15.5,235326.5
Iowa,2015,12,70,20.0,98866.0
Kansas,2015,0,1069,73.25,2455335.5
Kansas,2015,1,7,1.5,6072.75
Kansas,2015,2,5,5.5,12984.5
Kansas,2015,3,8,6.25,27164.5
Kansas,2015,4,44,8.75,47291.75
Kansas,2015,5,133,18.0,146721.5
Kansas,2015,6,164,39.5,895317.0
Kansas,2015,7,155,21.75,239984.5
Kansas,2015,8,93,21.0,195352.5
Kansas,2015,9,102,31.5,168658.5
Kansas,2015,10,75,9.5,66863.75
Kansas,2015,11,193,73.25,486869.75
Kansas,2015,12,90,18.5,162054.5
Kentucky,2015,0,1840,69.0,4161803.25
Kentucky,2015,1,86,10.75,103701.25
Kentucky,2015,2,141,14.25,244305.5
Kentucky,2015,3,84,7.0,91360.25
Kentucky,2015,4,179,20.5,309758.25
Kentucky,2015,5,156,17.5,154689.25
Kentucky,2015,6,251,22.75,377726.75
Kentucky,2015,7,376,69.0,2231485.5
Kentucky,2015,8,107,31.0,172947.75
Kentucky,2015,9,128,8.25,132315.75
Kentucky,2015,10,109,4.5,105095.0
Kentucky,2015,11,99,5.5,89878.25
Kentucky,2015,12,124,10.25,148539.75
Louisiana,2015,0,5439,43.0,11645839.75
Louisiana,2015,1,214,33.25,440289.75
Louisiana,2015,2,189,9.75,224960.5
Louisiana,2015,3,241,8.5,244477.5
Louisiana,2015,4,1162,39.5,4674207.25
Louisiana,2015,5,671,36.25,1370426.25
Louisiana,2015,6,617,22.75,735034.0
Louisiana,2015,7,511,25.0,936974.75
Louisiana,2015,8,414,22.5,536757.25
Louisiana,2015,9,339,23.75,488493.75
Louisiana,2015,10,368,42.5,908700.5
Louisiana,2015,11,364,14.0,442468.5
Louisiana,2015,12,349,43.0,643049.75
Maine,2015,0,942,26.25,1789926.5
Maine,2015,1,104,10.5,176882.0
Maine,2015,2,38,15.25,79776.75
Maine,2015,3,79,11.75,111060.25
Maine,2015,4,80,16.75,100976.0
Maine,2015,5,112,6.75,159345.25
Maine,2015,6,55,14.5,79103.75
Maine,2015,7,74,10.0,102040.25
Maine,2015,8,111,10.0,212565.75
Maine,2015,9,86,26.25,330315.0
Maine,2015,10,80,13.0,219471.75
Maine,2015,11,62,6.5,110444.5
Maine,2015,12,61,17.0,107945.25
Maryland,2015,0,3261,22.75,4196881.363636363
Maryland,2015,1,91,11.0,106790.25
Maryland,2015,2,252,19.25,368543.8636363637
Maryland,2015,3,115,10.0,151824.0
Maryland,2015,4,157,12.0,219767.75
Maryland,2015,5,272,12.5,278212.0
Maryland,2015,6,875,22.75,1637957.75
Maryland,2015,7,326,16.5,448621.0
Maryland,2015,8,276,8.75,228448.25
Maryland,2015,9,335,11.75,239360.75
Maryland,2015,10,279,18.25,291679.5
Maryland,2015,11,152,7.0,129914.0
Maryland,2015,12,131,5.75,95762.25
Massachusetts,2015,0,2121,47.25,4188589.5
Massachusetts,2015,1,151,47.25,438977.5
Massachusetts,2015,2,48,17.5,84295.5
Massachusetts,2015,3,131,16.5,167153.0
Massachusetts,2015,4,66,10.0,94319.0
Massachusetts,2015,5,75,6.5,193657.25
Massachusetts,2015,6,230,15.75,635016.0
Massachusetts,2015,7,325,30.5,533645.5
Massachusetts,2015,8,308,18.0,878027.0
Massachusetts,2015,9,229,17.75,512954.5
Massachusetts,2015,10,221,26.5,275810.0
Massachusetts,2015,11,183,15.5,196740.75
Massachusetts,2015,12,154,14.0,177993.5
Michigan,2015,0,6001,108.25,30219287.75
Michigan,2015,1,168,15.25,280914.0
Michigan,2015,2,148,13.25,291026.25
Michigan,2015,3,261,35.25,1021541.0
Michigan,2015,4,337,22.75,845869.5
Michigan,2015,5,497,18.25,1174419.0
Michigan,2015,6,1030,34.75,4434819.75
Michigan,2015,7,628,39.25,1861090.5
Michigan,2015,8,885,58.0,7100771.5
Michigan,2015,9,464,56.75,1371093.5
Michigan,2015,10,485,55.5,1285426.5
Michigan,2015,11,662,70.25,2948781.5
Michigan,2015,12,436,108.25,7603534.75
Minnesota,2015,0,1828,69.0,3154485.75
Minnesota,2015,1,22,5.25,25987.75
Minnesota,2015,2,30,3.5,27343.25
Minnesota,2015,3,47,10.0,59692.5
Minnesota,2015,4,77,12.75,123245.5
Minnesota,2015,5,171,22.25,237487.25
Minnesota,2015,6,266,8.25,263055.0
Minnesota,2015,7,569,69.0,1623909.25
Minnesota,2015,8,208,15.5,284925.5
Minnesota,2015,9,157,20.0,204163.75
Minnesota,2015,10,110,10.25,105678.75
Minnesota,2015,11,99,11.75,118093.25
Minnesota,2015,12,72,6.25,80904.0
Mississippi,2015,0,1460,55.0,2592075.25
Mississippi,2015,1,48,9.75,58327.25
Mississippi,2015,2,80,50.0,412900.75
Mississippi,2015,3,91,17.75,160555.5
Mississippi,2015,4,149,23.5,226893.0
Mississippi,2015,5,146,17.75,241541.0
Mississippi,2015,6,165,13.75,135985.25
Mississippi,2015,7,170,18.75,207807.5
Mississippi,2015,8,129,25.25,200938.0
Mississippi,2015,9,93,17.0,91419.75
Mississippi,2015,10,138,55.0,438548.25
Mississippi,2015,11,137,19.5,205947.0
Mississippi,2015,12,114,22.25,211212.0
Missouri,2015,0,2282,48.5,4867725.222222222
Missouri,2015,1,15,2.75,5143.25
Missouri,2015,2,6,2.75,2789.75
Missouri,2015,3,10,20.25,14121.0
Missouri,2015,4,70,11.25,43145.0
Missouri,2015,5,216,17.75,313511.5
Missouri,2015,6,474,48.5,2689817.722222222
Missouri,2015,7,389,33.5,632205.25
Missouri,2015,8,372,11.0,315826.0
Missouri,2015,9,168,14.0,207107.25
Missouri,2015,10,139,6.0,114654.25
Missouri,2015,11,226,25.0,293513.75
Missouri,2015,12,197,21.5,235890.5
Montana,2015,0,89,36.5,238114.5
Montana,2015,1,9,3.75,17815.25
Montana,2015,2,5,1.5,5181.0
Montana,2015,3,2,1.75,1035.0
Montana,2015,4,6,2.25,4717.75
Montana,2015,5,2,3.0,5045.25
Montana,2015,6,7,1.0,10864.75
Montana,2015,7,5,7.25,2972.5
Montana,2015,8,5,1.75,929.25
Montana,2015,9,3,3.75,5034.75
Montana,2015,10,7,2.75,9393.0
Montana,2015,11,25,36.5,135039.25
Montana,2015,12,13,12.25,40086.75
Nebraska,2015,0,194,20.25,330997.25
Nebraska,2015,1,3,1.0,1975.0
Nebraska,2015,2,1,1.5,303.0
Nebraska,2015,3,1,1.25,375.0
Nebraska,2015,4,0,0.0,0.0
Nebraska,2015,5,3,3.75,2987.75
Nebraska,2015,6,29,3.0,24538.0
Nebraska,2015,7,41,20.25,139304.5
Nebraska,2015,8,38,13.0,84322.0
Nebraska,2015,9,30,7.25,29076.25
Nebraska,2015,10,19,4.5,12249.0
Nebraska,2015,11,16,11.25,22341.0
Nebraska,2015,12,13,4.75,13525.75
Nevada,2015,0,388,53.0,1120702.0
Nevada,2015,1,0,0.0,0.0
Nevada,2015,2,0,0.0,0.0
Nevada,2015,3,0,0.0,0.0
Nevada,2015,4,0,0.0,0.0
Nevada,2015,5,0,0.0,0.0
Nevada,2015,6,46,14.5,147130.0
Nevada,2015,7,87,12.25,123339.5
Nevada,2015,8,53,41.25,203461.5
Nevada,2015,9,38,5.5,48676.75
Nevada,2015,10,45,14.5,61938.75
Nevada,2015,11,74,53.0,495201.75
Nevada,2015,12,45,6.75,40953.75
New Hampshire,2015,0,739,31.5,1465186.0
New Hampshire,2015,1,51,5.75,61171.5
New Hampshire,2015,2,39,9.25,40494.25
New Hampshire,2015,3,51,11.0,117904.5
New Hampshire,2015,4,41,7.5,46796.75
New Hampshire,2015,5,5,7.75,8818.25
New Hampshire,2015,6,79,14.5,132453.0
New Hampshire,2015,7,118,31.5,434100.25
New Hampshire,2015,8,124,17.75,276158.5
New Hampshire,2015,9,55,7.25,74745.75
New Hampshire,2015,10,62,5.75,104954.5
New Hampshire,2015,11,69,14.0,75753.75
New Hampshire,2015,12,45,4.5,91835.0
New Jersey,2015,0,3707,50.5,17522016.5
New Jersey,2015,1,146,12.0,156501.0
New Jersey,2015,2,145,11.0,199658.0
New Jersey,2015,3,251,10.0,247564.5
New Jersey,2015,4,271,12.0,294198.0
New Jersey,2015,5,241,12.25,254075.25
New Jersey,2015,6,389,50.5,12982003.75
New Jersey,2015,7,275,10.25,289105.25
New Jersey,2015,8,370,16.5,699601.0
New Jersey,2015,9,350,14.5,601152.75
New Jersey,2015,10,475,18.25,789205.0
New Jersey,2015,11,353,10.5,446412.75
New Jersey,2015,12,441,9.0,562539.25
New Mexico,2015,0,522,23.25,1208111.75
New Mexico,2015,1,5,4.25,32394.75
New Mexico,2015,2,2,1.75,2013.5
New Mexico,2015,3,2,1.75,2343.0
New Mexico,2015,4,0,0.0,0.0
New Mexico,2015,5,28,6.75,96239.0
New Mexico,2015,6,79,10.25,119442.0
New Mexico,2015,7,107,16.25,209749.0
New Mexico,2015,8,94,9.5,171093.5
New Mexico,2015,9,45,5.0,43949.5
New Mexico,2015,10,51,10.75,76503.0
New Mexico,2015,11,55,10.0,99962.25
New Mexico,2015,12,54,23.25,354422.25
New York,2015,0,5556,96.0,10623830.25
New York,2015,1,293,53.0,546585.75
New York,2015,2,246,64.5,659351.25
New York,2015,3,360,96.0,871706.0
New York,2015,4,328,14.5,572749.0
New York,2015,5,506,16.75,837110.25
New York,2015,6,987,43.5,1748058.5
New York,2015,7,641,32.0,1418791.75
New York,2015,8,492,18.0,1106810.0
New York,2015,9,487,35.25,899305.75
New York,2015,10,484,19.5,645838.75
New York,2015,11,420,14.25,726170.0
New York,2015,12,312,23.5,591353.25
North Carolina,2015,0,4329,60.25,11274513.25
North Carolina,2015,1,194,30.75,297543.0
North Carolina,2015,2,510,48.25,4984110.25
North Carolina,2015,3,216,10.25,267368.25
North Carolina,2015,4,266,12.5,398389.5
North Carolina,2015,5,280,16.5,427611.75
North Carolina,2015,6,643,35.75,1309734.0
North Carolina,2015,7,435,28.0,779525.0
North Carolina,2015,8,389,23.75,680323.25
North Carolina,2015,9,431,12.75,590227.0
North Carolina,2015,10,481,60.25,856393.0
North Carolina,2015,11,225,16.25,328851.25
North Carolina,2015,12,259,23.25,354437.0
North Dakota,2015,0,93,14.0,92677.25
North Dakota,2015,1,0,0.0,0.0
North Dakota,2015,2,3,6.0,2339.0
North Dakota,2015,3,1,0.75,364.5
North Dakota,2015,4,0,0.0,0.0
North Dakota,2015,5,15,4.5,8754.75
North Dakota,2015,6,12,2.25,10699.75
North Dakota,2015,7,18,14.0,25466.5
North Dakota,2015,8,12,5.0,9252.0
North Dakota,2015,9,6,1.75,5736.75
North Dakota,2015,10,11,2.75,14546.0
North Dakota,2015,11,7,2.5,11070.75
North Dakota,2015,12,8,4.25,4447.25
Ohio,2015,0,5161,153.75,11401968.75
Ohio,2015,1,279,9.25,500713.25
Ohio,2015,2,260,32.0,521931.25
Ohio,2015,3,289,153.75,668116.25
Ohio,2015,4,458,17.75,779938.5
Ohio,2015,5,527,38.5,1558813.5
Ohio,2015,6,862,34.0,1783434.0
Ohio,2015,7,589,26.75,1581312.0
Ohio,2015,8,389,22.5,838759.0
Ohio,2015,9,377,34.75,1018624.0
Ohio,2015,10,391,33.5,896783.0
Ohio,2015,11,389,51.0,604060.25
Ohio,2015,12,351,66.5,649483.75
Oklahoma,2015,0,1757,236.5,9242969.75
Oklahoma,2015,1,42,9.25,40345.0
Oklahoma,2015,2,51,4.0,49742.5
Oklahoma,2015,3,45,44.5,498646.5
Oklahoma,2015,4,102,37.75,168202.75
Oklahoma,2015,5,309,30.5,655753.25
Oklahoma,2015,6,204,8.75,202350.5
Oklahoma,2015,7,163,19.0,258291.25
Oklahoma,2015,8,166,9.5,179527.75
Oklahoma,2015,9,185,12.5,181126.75
Oklahoma,2015,10,129,15.75,190923.5
Oklahoma,2015,11,134,236.5,1975403.0
Oklahoma,2015,12,227,91.25,4842657.0
Oregon,2015,0,625,73.25,2878338.5
Oregon,2015,1,24,18.0,136139.25
Oregon,2015,2,35,11.25,96538.5
Oregon,2015,3,46,19.25,664846.25
Oregon,2015,4,19,13.5,49977.25
Oregon,2015,5,28,11.5,135667.5
Oregon,2015,6,62,11.5,78917.0
Oregon,2015,7,74,12.0,104020.75
Oregon,2015,8,73,23.25,368621.0
Oregon,2015,9,65,8.75,53895.75
Oregon,2015,10,36,14.0,124642.5
Oregon,2015,11,70,73.25,453827.75
Oregon,2015,12,93,48.25,611245.0
Pennsylvania,2015,0,6832,76.75,16277124.75
Pennsylvania,2015,1,378,18.0,510372.25
Pennsylvania,2015,2,407,27.5,582220.0
Pennsylvania,2015,3,515,38.5,608505.0
Pennsylvania,2015,4,557,27.5,907861.25
Pennsylvania,2015,5,565,76.75,932412.0
Pennsylvania,2015,6,1312,50.5,8136935.25
Pennsylvania,2015,7,664,19.0,1070981.0
Pennsylvania,2015,8,537,19.0,685572.0
Pennsylvania,2015,9,564,20.25,715597.0
Pennsylvania,2015,10,532,37.25,885709.5
Pennsylvania,2015,11,432,27.0,490162.0
Pennsylvania,2015,12,369,45.0,750797.5
Rhode Island,2015,0,285,49.0,2852870.75
Rhode Island,2015,1,14,4.0,13845.75
Rhode Island,2015,2,12,2.0,16693.25
Rhode Island,2015,3,25,5.75,24570.25
Rhode Island,2015,4,20,4.75,22650.5
Rhode Island,2015,5,19,6.0,17553.5
Rhode Island,2015,6,31,7.5,69101.75
Rhode Island,2015,7,38,7.0,83732.75
Rhode Island,2015,8,45,49.0,2502969.75
Rhode Island,2015,9,23,5.25,24323.25
Rhode Island,2015,10,27,4.5,43853.0
Rhode Island,2015,11,15,2.5,13317.25
Rhode Island,2015,12,16,3.25,20259.75
South Carolina,2015,0,1980,89.75,6104528.75
South Carolina,2015,1,104,12.0,202565.5
South Carolina,2015,2,221,32.5,1988782.25
South Carolina,2015,3,96,8.5,113098.25
South Carolina,2015,4,120,14.0,135342.0
South Carolina,2015,5,156,9.25,183587.75
South Carolina,2015,6,228,23.75,422250.5
South Carolina,2015,7,202,31.75,461505.5
South Carolina,2015,8,192,89.75,971816.25
South Carolina,2015,9,160,34.75,330286.75
South Carolina,2015,10,274,37.5,1049905.5
South Carolina,2015,11,115,21.5,123527.5
South Carolina,2015,12,112,7.75,121861.0
South Dakota,2015,0,80,12.25,112855.25
South Dakota,2015,1,0,0.0,0.0
South Dakota,2015,2,0,0.0,0.0
South Dakota,2015,3,0,0.0,0.0
South Dakota,2015,4,0,0.0,0.0
South Dakota,2015,5,9,4.25,7039.75
South Dakota,2015,6,28,4.75,41591.0
South Dakota,2015,7,8,3.0,6180.0
South Dakota,2015,8,13,5.25,23386.5
South Dakota,2015,9,8,2.75,8608.0
South Dakota,2015,10,5,4.0,8043.75
South Dakota,2015,11,3,12.25,15094.5
South Dakota,2015,12,6,2.25,2911.75
Tennessee,2015,0,1595,75.5,5484261.75
Tennessee,2015,1,70,16.0,79775.75
Tennessee,2015,2,145,52.5,1372908.0
Tennessee,2015,3,85,11.5,136511.75
Tennessee,2015,4,126,17.5,217965.25
Tennessee,2015,5,134,14.5,273633.25
Tennessee,2015,6,212,22.25,423888.25
Tennessee,2015,7,222,51.0,946163.25
Tennessee,2015,8,129,75.5,1094421.5
Tennessee,2015,9,119,15.5,169361.75
Tennessee,2015,10,114,19.5,117655.75
Tennessee,2015,11,103,23.5,361290.5
Tennessee,2015,12,136,18.75,290686.75
Texas,2015,0,8972,98.5,21915409.5
Texas,2015,1,1388,98.5,3688543.25
Texas,2015,2,606,29.75,782079.0
Texas,2015,3,520,36.25,582798.0
Texas,2015,4,1248,51.25,4084173.5
Texas,2015,5,1641,48.5,6773505.75
Texas,2015,6,1206,22.75,2190494.75
Texas,2015,7,883,26.75,1175535.0
Texas,2015,8,400,23.25,701567.25
Texas,2015,9,187,9.25,214613.25
Texas,2015,10,299,33.25,548777.75
Texas,2015,11,282,12.25,401950.5
Texas,2015,12,312,58.25,771371.5
Vermont,2015,0,637,15.5,745691.25
Vermont,2015,1,60,7.25,78196.0
Vermont,2015,2,16,4.25,13571.0
Vermont,2015,3,42,6.25,44087.5
Vermont,2015,4,56,5.75,55528.5
Vermont,2015,5,63,8.75,77227.25
Vermont,2015,6,93,11.75,96023.0
Vermont,2015,7,67,15.5,113500.75
Vermont,2015,8,53,7.5,52819.75
Vermont,2015,9,49,7.75,45691.25
Vermont,2015,10,57,12.0,64878.25
Vermont,2015,11,34,7.0,41026.75
Vermont,2015,12,47,10.0,63141.25
Virginia,2015,0,4741,39.25,7779476.5
Virginia,2015,1,112,9.25,146320.25
Virginia,2015,2,236,21.5,346861.25
Virginia,2015,3,80,12.25,80240.0
Virginia,2015,4,236,20.75,267905.0
Virginia,2015,5,351,11.75,348857.75
Virginia,2015,6,867,34.25,2449247.25
Virginia,2015,7,541,39.25,1184964.25
Virginia,2015,8,382,22.5,412608.0
Virginia,2015,9,715,19.5,848215.0
Virginia,2015,10,531,31.5,880817.5
Virginia,2015,11,324,12.25,411943.5
Virginia,2015,12,366,14.0,401496.75
Washington,2015,0,1071,199.5,25832638.0
Washington,2015,1,21,25.75,169501.5
Washington,2015,2,12,9.5,18127.25
Washington,2015,3,21,10.0,42612.75
Washington,2015,4,14,9.75,23900.25
Washington,2015,5,39,12.75,74986.5
Washington,2015,6,53,12.75,86741.5
Washington,2015,7,55,16.75,91158.25
Washington,2015,8,135,199.5,6254311.5
Washington,2015,9,106,11.25,235957.75
Washington,2015,10,173,20.5,997900.5
Washington,2015,11,237,69.25,16049962.5
Washington,2015,12,205,110.25,1787477.75
West Virginia,2015,0,3642,69.0,15397789.5
West Virginia,2015,1,211,35.25,476201.0
West Virginia,2015,2,253,23.5,671913.75
West Virginia,2015,3,339,65.25,5586040.75
West Virginia,2015,4,319,22.25,748118.5
West Virginia,2015,5,300,28.0,747657.0
West Virginia,2015,6,584,24.75,1597745.75
West Virginia,2015,7,527,69.0,2889340.5
West Virginia,2015,8,206,23.75,544137.75
West Virginia,2015,9,183,16.0,312864.25
West Virginia,2015,10,230,33.25,601611.5
West Virginia,2015,11,275,13.25,609381.75
West Virginia,2015,12,215,25.0,612777.0
Wisconsin,2015,0,1887,31.25,3700525.0
Wisconsin,2015,1,70,14.0,81356.75
Wisconsin,2015,2,97,6.5,139257.0
Wisconsin,2015,3,62,7.0,103489.0
Wisconsin,2015,4,96,13.75,123247.5
Wisconsin,2015,5,111,8.75,121962.5
Wisconsin,2015,6,255,17.75,557701.25
Wisconsin,2015,7,341,18.25,784644.75
Wisconsin,2015,8,235,31.25,890183.5
Wisconsin,2015,9,157,7.5,201220.0
Wisconsin,2015,10,122,8.25,186200.25
Wisconsin,2015,11,186,12.0,245264.25
Wisconsin,2015,12,155,21.0,265998.25
Wyoming,2015,0,4,9.25,5287.25
Wyoming,2015,1,0,0.0,0.0
Wyoming,2015,2,0,0.0,0.0
Wyoming,2015,3,0,0.0,0.0
Wyoming,2015,4,1,9.25,3006.25
Wyoming,2015,5,2,4.5,2035.75
Wyoming,2015,6,1,0.75,245.25
Wyoming,2015,7,0,0.0,0.0
Wyoming,2015,8,0,0.0,0.0
Wyoming,2015,9,0,0.0,0.0
Wyoming,2015,10,0,0.0,0.0
Wyoming,2015,11,0,0.0,0.0
Wyoming,2015,12,0,0.0,0.0
Alabama,2016,0,483,19.25,688968.5
Alabama,2016,1,29,5.0,37846.5
Alabama,2016,2,39,9.25,42887.25
Alabama,2016,3,36,3.75,28500.25
Alabama,2016,4,29,5.25,24708.25
Alabama,2016,5,36,9.5,70392.5
Alabama,2016,6,61,19.25,192457.75
Alabama,2016,7,80,4.5,54132.25
Alabama,2016,8,54,8.5,65080.5
Alabama,2016,9,25,19.25,30689.75
Alabama,2016,10,18,7.25,45510.5
Alabama,2016,11,47,11.75,55450.0
Alabama,2016,12,29,5.75,41313.0
Alaska,2016,0,56,34.0,138765.25
Alaska,2016,1,9,12.5,31291.25
Alaska,2016,2,2,4.25,1388.0
Alaska,2016,3,0,0.0,0.0
Alaska,2016,4,1,3.25,2248.0
Alaska,2016,5,3,34.0,20872.25
Alaska,2016,6,3,1.25,1833.5
Alaska,2016,7,5,3.25,6027.0
Alaska,2016,8,4,3.75,5519.75
Alaska,2016,9,7,11.75,20992.75
Alaska,2016,10,8,5.5,21607.0
Alaska,2016,11,1,2.5,724.75
Alaska,2016,12,13,6.5,26261.0
Arizona,2016,0,806,21.5,1660966.25
Arizona,2016,1,70,17.25,102417.5
Arizona,2016,2,55,9.5,266316.0
Arizona,2016,3,47,3.25,62313.0
Arizona,2016,4,58,13.25,113614.5
Arizona,2016,5,58,6.5,91447.5
Arizona,2016,6,116,17.25,234931.75
Arizona,2016,7,94,21.5,310858.75
Arizona,2016,8,82,10.25,152472.5
Arizona,2016,9,63,17.25,88690.75
Arizona,2016,10,61,8.0,93243.5
Arizona,2016,11,53,8.75,84640.25
Arizona,2016,12,49,4.0,60020.25
Arkansas,2016,0,2061,39.25,7725929.0
Arkansas,2016,1,128,26.75,432601.5
Arkansas,2016,2,100,12.0,118668.25
Arkansas,2016,3,193,29.5,419192.5
Arkansas,2016,4,180,39.25,574406.0
Arkansas,2016,5,196,16.0,317104.75
Arkansas,2016,6,194,20.25,379386.5
Arkansas,2016,7,372,31.5,4404928.75
Arkansas,2016,8,239,30.0,437404.75
Arkansas,2016,9,136,9.25,171802.25
Arkansas,2016,10,114,8.25,192802.0
Arkansas,2016,11,86,15.0,115073.25
Arkansas,2016,12,123,11.0,162558.5
California,2016,0,5395,94.0,27205879.25
California,2016,1,432,76.75,3141638.5
California,2016,2,387,72.25,2236140.0
California,2016,3,405,69.5,2846877.0
California,2016,4,494,46.0,2356203.75
California,2016,5,446,66.25,1780095.5
California,2016,6,487,70.5,2169925.5
California,2016,7,484,94.0,2085134.0
California,2016,8,521,74.0,2078979.5
California,2016,9,501,71.5,2080104.5
California,2016,10,428,81.75,2433940.5
California,2016,11,422,46.25,1908953.25
California,2016,12,388,67.25,2087887.25
Colorado,2016,0,1234,49.5,4093727.5
Colorado,2016,1,123,9.5,185359.0
Colorado,2016,2,99,46.0,246217.25
Colorado,2016,3,119,49.5,2321151.0
Colorado,2016,4,157,9.25,208045.5
Colorado,2016,5,112,26.0,205615.75
Colorado,2016,6,195,10.25,276971.5
Colorado,2016,7,164,17.5,240493.25
Colorado,2016,8,142,21.0,288407.75
Colorado,2016,9,76,9.25,67885.5
Colorado,2016,10,14,8.0,14246.5
Colorado,2016,11,9,3.0,8020.5
Colorado,2016,12,24,7.75,31314.0
Connecticut,2016,0,1527,63.25,4131150.75
Connecticut,2016,1,91,11.75,100443.25
Connecticut,2016,2,147,63.25,2252938.0
Connecticut,2016,3,111,16.0,114424.75
